bunit,route,product,week,sales,trend,xmas_ny,pre_xmas_dip,pre_xmas_dip-1,bts,pre_xmas,jan_sales,feb_mar,tpr,reg_price,total_web,a_tvrs_direct,a_press,b_press,a_inserts_1,b_inserts,a_magazine,a_magazine_1,b_magazine,a_outdoor,a_radio,a_catalogue,a_catalogue_1,a_catalogue_2,a_catalogue_3,a_catalogue_4,pr_event,comp1,comp2,comp3,retail_sales
a,off,one,12/08/2009,6.9117473,0.106298242,0,0,0,0,0,0,0,0,-0.041903393,0.37037776,0,0,0,3.849240821,0,4.914300655,3.511140887,0,0,0,0,0,0,4.367463228,0,0,0,2.514163995,0,9.551160287
a,off,one,12/15/2009,6.906754779,0.106535996,0,0,0,0,0,0.161547253,0,0.007122797,-0.114655063,0.36441635,0,0,0,4.515783677,0,3.57850044,4.914300655,0,0,0,0,0,0,0,4.367463228,0,0,2.517168848,0,9.348710041
a,off,one,12/22/2009,6.782192056,0.098278715,0,0,0,0,0,0.219902441,0,0.05123056,-0.114655063,0.26614069,0,0,0,4.324139998,0,3.420686236,3.57850044,0,0,0,5.16383216,0,0,0,0,0,0,4.008387866,4.504385093,8.900003609
a,off,one,12/29/2009,6.941190055,0.095826372,0,0,0,0,0,0,0,0,-0.114655063,0.17255523,0,3.276820971,0,3.916109423,0,4.159794496,3.420686236,0,0,0,0,5.16383216,0,0,0,0,0,2.113687712,-0.416647703,9.042158379
a,off,one,01/05/2010,6.800170068,0.062281263,0,0,0,0,0,0,0,0.035911212,-0.131601966,0.15355955,0,2.596806609,0,4.175011283,0,3.99064124,4.159794496,0,0,0,0,0,5.16383216,0,0,0,0,0,4.798892754,9.403519439
a,off,one,01/12/2010,6.674561392,0.025822685,0,0,0,0,0,0,0,0.019898004,-0.131601966,0.13045142,0,2.887210775,0,3.326177208,0,3.396736156,3.99064124,0,0,0,0,0,0,5.16383216,0,0,0,0,4.349000968,9.404672841
a,off,one,01/19/2010,6.698268054,0,0,0,0,0,0,0,0.103913735,0.036220712,-0.131601966,0.19844781,0,3.697243022,0,2.950590964,0,3.918758828,3.396736156,0,0,0,4.789777025,0,0,0,5.16383216,0,2.136295838,2.469472496,5.301414011,9.473934649
a,off,one,01/26/2010,6.677083461,0,0,0,0,0,0,0,0.04950296,0.04317176,-0.131601966,0.28868291,0,3.493085849,0,3.404343961,0,4.214771144,3.918758828,0,0,0,0,4.789777025,0,0,0,0,3.887725936,0,4.689026897,9.448569561
a,off,one,02/02/2010,6.765038977,0,0,0,0,0,0,0,0.104901403,0.036373228,-0.131601966,0.297621,4.119037175,2.696404735,0,3.454715181,0,4.127215341,4.214771144,0,0,0,0,0,4.789777025,0,0,0,0,0,4.461005313,9.134430778
a,off,one,02/09/2010,6.6147256,0,0,0,0,0,0,0,0,0.002341009,-0.131601966,0.3194245,0,3.429065064,0,3.406992,0,3.489958956,4.127215341,0,0,0,3.693267973,0,0,4.789777025,0,0,2.936369122,0.587443171,1.14918892,9.108307646
a,off,one,02/16/2010,6.704414355,0,0,0,0,0,0,0,0,0.059256548,-0.131601966,0.2744088,4.58394655,2.934508069,0,3.357101807,0,3.304315667,3.489958956,0,0,0,0,3.693267973,0,0,4.789777025,0,4.0050777,-0.388347299,-0.164584071,9.251482315
a,off,one,02/23/2010,6.559615237,0,0,0,0,0,0,0,0,0.009665569,-0.131601966,0.17205905,3.394508394,2.628801726,0,3.563869683,0,4.422993941,3.304315667,0,0,0,0,0,3.693267973,0,0,0,3.951251872,3.686345016,3.8732225,9.334149658
a,off,one,03/02/2010,6.448889394,0,0,0,0,0,0,0,0,0.019140192,-0.131601966,0.06056886,4.493120682,2.48606425,0,0.701752438,0,3.006716306,4.422993941,0,0,0,0,0,0,3.693267973,0,0,5.325429464,-0.341922232,0,8.939974177
a,off,one,03/09/2010,6.507277712,0,0,0,0,0,0,0,0,0,-0.131601966,0.05003333,3.737669618,3.192111343,0,2.545794272,0,4.312943427,3.006716306,0,0,0,0,0,0,0,3.693267973,0,0,3.027948751,0,8.919988071
a,off,one,03/16/2010,6.408528791,0,0,0,0,0,0,0,0,0,-0.179474605,0.13263736,0,2.518712314,0,3.455037301,0,1.699555344,4.312943427,0,0,0,2.939496171,0,0,0,0,0,0,-0.341922232,1.553185038,9.492582676
a,off,one,03/23/2010,6.473890696,0,0,0,0,0,0,0,0,0.050971692,-0.193845829,0.10594011,0,3.613426812,0,3.240475651,0,2.695546845,1.699555344,0,0,0,0,2.939496171,0,0,0,0,0,3.003669691,4.178071774,9.811975152
a,off,one,03/30/2010,6.326149473,0,0,0,0,0,0,0,0,0.058001359,-0.193845829,0.07126574,4.229749199,3.510703574,0,-0.537513973,0,3.863456768,2.695546845,0,0,0,0,0,2.939496171,0,0,0,4.358364155,0,3.243340306,9.604677122
a,off,one,04/06/2010,6.415096959,0,0,0,0,0,0,0,0,0,-0.193845829,0.10309629,4.40060302,3.681883745,0,3.933586723,0,4.138537645,3.863456768,0,0,0,0,0,0,2.939496171,0,0,4.652704543,0,3.808325645,9.72070589
a,off,one,04/13/2010,6.423246964,0,0,0,0,0,0,0,0,0,-0.259069507,0.12548113,4.112511866,3.766294902,0,2.726214172,0,3.726870075,4.138537645,0,0,0,2.939496171,0,0,0,2.939496171,0,2.511679276,3.466931276,3.248814673,9.721605899
a,off,one,04/20/2010,6.311734809,0,0,0,0,0,0,0,0,0.016464614,-0.259069507,0.18917329,4.207673248,3.413042778,0,3.687623568,4.006607467,2.242234156,3.726870075,0,0,0,0,2.939496171,0,0,0,0,0,2.658311361,0,9.59274154
a,off,one,04/27/2010,6.333279628,0,0,0,0,0,0,0,0,0.033568184,-0.259069507,0.09484711,3.826465117,3.014673386,0,2.734736087,4.134345379,3.80429836,2.242234156,2.582364537,0,0,0,0,2.939496171,0,0,0,0.900912711,3.290138907,4.377245653,9.608176453
a,off,one,05/04/2010,6.672032945,0,0,0,0,0,0,0,0,0.081769372,-0.259069507,0.17456609,3.594568775,3.437114542,0,1.512871022,2.787004039,3.320084364,3.80429836,2.765834859,0,0,0,0,0,2.939496171,0,0,0,2.580418892,0,9.410092464
a,off,one,05/11/2010,6.390240667,0,0,0,0,0,0,0,0,0.048002215,-0.259069507,0.10745066,3.758871826,3.385290693,0,3.673917431,3.672018583,3.844655132,3.320084364,2.547273217,0,0,2.939496171,0,0,0,2.939496171,0,0,3.033522654,0,9.349580439
a,off,one,05/18/2010,6.295266001,0,0,0,0,0,0,0,0,0.024815785,-0.259069507,0.09927473,3.860729711,2.251661708,0,4.228950728,0.558241375,3.816567716,3.844655132,0,0,0,0,2.939496171,0,0,0,0,0,3.284954533,0,9.35279434
a,off,one,05/25/2010,6.171700597,0.000461927,0,0,0,0,0,0,0,0.039942639,-0.259069507,0.04054881,4.182050143,0,0,1.667209751,0,3.488196812,3.816567716,2.582364537,0,0,0,0,2.939496171,0,0,0,4.545943476,4.624833057,4.495951383,9.498672233
a,off,one,06/01/2010,6.354370041,0.005862576,0,0,0,0,0,0,0,0,-0.259069507,0.14764484,3.761200116,3.141883963,0,1.655177704,0,3.866156122,3.488196812,3.608282531,3.688407869,0,0,0,0,2.939496171,0,0,4.488893035,3.202815688,-1.140619242,9.438033558
a,off,one,06/08/2010,6.246106765,0,0,0,0,0,0,0,0,0.003750813,-0.259069507,0.13069099,3.718438256,0,0,2.208578587,0,3.3120339,3.866156122,0,3.688407869,0,0,0,0,0,2.939496171,0,3.91174877,3.67304961,0,9.448254302
a,off,one,06/15/2010,6.403574198,0,0,0,0,0,0,0,0,0.053214713,-0.259069507,0.16296233,3.867025639,2.891586038,0,3.812154539,0,3.62370218,3.3120339,2.547273217,0,0,3.162639722,0,0,0,0,0,4.229906946,2.425982056,0,9.688250165
a,off,one,06/22/2010,6.192362489,0,0,0,0,0,0,0,0,0.006201373,-0.259069507,0.16218959,4.014579594,0,0,2.768793125,0,1.031032753,3.62370218,2.259591145,0,0,0,3.162639722,0,0,0,0,4.113806769,4.574164971,3.94948602,9.846070282
a,off,one,06/29/2010,6.22059017,0,0,0,0,0,0,0,0,0,-0.259069507,0.07672328,4.49980967,0,0,0,0,3.713349985,1.031032753,2.815938405,0,0,0,0,3.162639722,0,0,0,0,-0.59273828,0,9.784704017
a,off,one,07/06/2010,6.487684018,0,0,0,0,0,0,0,0,0,-0.259069507,0.09066507,4.359269648,3.594049456,0,3.545163631,0,4.117212244,3.713349985,0,0,0,0,0,0,3.162639722,0,0,0,0,0,9.754291246
a,off,one,07/13/2010,6.398594935,0,0,0,0,0,0,0,0,0,-0.259069507,0.13513587,4.232656178,2.857378703,0,3.598175543,0,3.559030359,4.117212244,2.459755385,0,0,0,0,0,0,3.162639722,0,3.887007046,1.711383108,0,9.724958794
a,off,one,07/20/2010,6.542471961,0,0,0,0,0.146789167,0,0,0,0,-0.274640734,0.26458354,4.254193263,3.550581947,0,4.001105933,0,3.671932809,3.559030359,2.632468083,3.517984994,0,3.162639722,0,0,0,0,0,4.423789716,0.181879652,0,9.726392315
a,off,one,07/27/2010,6.335054251,0.006368197,0,0,0,0.151588382,0,0,0,0,-0.274640734,0.38182727,4.321480135,2.530564198,0,3.515465304,3.248621945,3.197849129,3.671932809,4.060962799,3.517984994,0,0,3.162639722,0,0,0,0,3.854060596,5.077361312,4.078720791,9.555630757
a,off,one,08/03/2010,6.622736324,0.030945691,0,0,0,0.174866965,0,0,0,0,-0.246870769,0.34739372,4.25561271,3.759908642,0,2.496387526,3.546167577,2.89022298,3.197849129,0,0,0,0,0,3.162639722,0,0,0,2.227153572,4.343586653,0,9.609384912
a,off,one,08/10/2010,6.33150185,0.030581782,0,0,0,0,0,0,0,0,-0.233400618,0.21447598,4.212127598,0,0,4.637964146,3.589453052,4.108489599,2.89022298,0,0,0,0,0,0,3.162639722,0,0,4.03231085,4.227801565,0,9.591239526
a,off,one,08/17/2010,6.469250317,0.037666181,0,0,0,0,0,0,0,0,-0.233400618,0.19748317,3.985273467,2.883888119,0,4.018360402,3.067401725,4.182413364,4.108489599,3.242982999,4.009346114,0,2.798030651,0,0,0,3.162639722,0,4.598808848,3.569143187,0,9.438511265
a,off,one,08/24/2010,6.390240667,0.041782565,0,0,0,0,0,0,0,0.032229588,-0.233400618,0.20735932,4.11414719,3.308319361,0,4.71380686,3.643309352,4.127876554,4.182413364,2.309694691,4.009346114,0,0,2.798030651,0,0,0,0,4.746838527,5.724091011,4.083817551,9.39199504
a,off,one,08/31/2010,6.472346295,0.059378513,0,0,0,0,0,0,0,0,-0.233400618,0.20134908,4.009149716,-2.200798287,0,4.571746887,4.724235312,3.593296465,4.127876554,1.892735203,0,0,0,0,2.798030651,0,0,0,4.339621771,4.70214591,0,9.576718091
a,off,one,09/07/2010,6.361302478,0.061504781,0,0,0,0,0,0,0,0,-0.2180408,0.24895369,4.062165664,0,0,3.913014578,3.657745834,4.7070987,3.593296465,0,0,0,0,0,0,2.798030651,0,0,3.066351148,4.834089487,0.569647193,9.176059438
a,off,one,09/14/2010,6.388561406,0.068862198,0,0,0,0,0,0,0,0,-0.2180408,0.40357591,3.869115504,0,4.746307479,3.896673676,3.148171119,3.435223994,4.7070987,2.459755385,0,0,0,0,0,0,2.798030651,0,2.147415453,3.676838207,0,8.898775359
a,off,one,09/21/2010,6.499787041,0.089349118,0,0,0,0,0,0,0,0,-0.222835005,0.47906609,3.94931879,0,3.265119062,2.043927073,0,3.849336349,3.435223994,2.632468083,0,0,0,0,0,0,0,0,3.934156663,5.009397088,4.432724362,8.804024902
a,off,one,09/28/2010,6.770789424,0.087633811,0,0,0,0,0,0,0,0,-0.249926345,0.44658742,3.94931879,3.109273685,3.821253274,3.957089129,3.659693044,3.306973477,3.849336349,4.077617591,0,0,0,0,0,0,0,0,4.284723349,1.3683395,-0.207428643,8.80747189
a,off,one,10/05/2010,6.507277712,0.048781755,0,0,0,0,0.196515598,0,0,0,-0.249926345,0.47866513,4.072439727,3.582200187,4.245266094,3.263534693,4.074546321,4.472210731,3.306973477,3.982307411,0,0,0,0,0,0,0,0,2.052091621,2.222912079,-0.148979073,8.80282316
a,off,one,10/12/2010,6.663132696,0.018007875,0,0,0,0,0.158524693,0,0,0,-0.270130226,0.5138806,4.100989105,2.943142202,4.181079804,4.045377775,4.550563605,3.988283215,4.472210731,3.249587456,4.58134532,0,0,0,0,0,0,0,3.565089417,3.632658895,4.453781761,8.847359875
a,off,one,10/19/2010,6.73459166,0,0,0,0,0,0.256575747,0,0,0,-0.270130226,0.5220876,4.149463861,3.605714733,4.309159636,4.187668634,3.102290942,4.907495607,3.988283215,3.2971284,4.58134532,3.848235073,2.96054958,0,0,0,0,0,3.617410826,3.25283278,4.453678281,8.847216104
a,off,one,10/26/2010,6.617402978,0,0,0,0,0,0.379035348,0,0,0,-0.258560318,0.55768982,4.147885329,3.368692356,4.776894019,4.07442342,4.319982512,4.446933557,4.907495607,4.675454592,2.649134016,3.848235073,0,2.96054958,0,0,0,0,3.014429895,5.409400992,5.036462151,8.87961161
a,off,one,11/02/2010,6.66440902,0,0,0,0,0,0.281848871,0,0,0,-0.231239895,0.55053692,3.88567903,3.172041989,2.545372871,3.921859356,3.142091327,4.904285393,4.446933557,0,0,3.848235073,0,0,2.96054958,0,0,0,4.445485248,4.465284978,0,8.888204871
a,off,one,11/09/2010,6.269096284,0,0,0,0,0,0,0,0,0,-0.206303544,0.37069132,3.943521672,3.307757324,2.545372871,4.665906779,2.899377857,4.756252549,4.904285393,5.036967813,0,0,0,0,0,2.96054958,0,0,4.718687651,4.969184388,0,8.811950178
a,off,one,11/16/2010,5.513428746,0.002095874,0,0.465966956,0,0,0,0,0,0,-0.188056293,0.23793121,0,0,1.905182418,3.864332893,0,4.206029148,4.756252549,3.2971284,0,0,2.70565733,0,0,0,2.96054958,0,3.852771489,2.949158317,0,8.809116258
a,off,one,11/23/2010,6.495265556,0.007322455,0.437411258,0,0.465966956,0,0,0,0,0,-0.188056293,0.44846134,4.619073091,1.591544528,0,2.874594072,0,4.0222914,4.206029148,0,0,0,0,2.70565733,0,0,0,0,0,3.855257227,3.751637187,8.785998208
a,off,one,11/30/2010,6.523562306,0.019314617,0.392097085,0,0,0,0,0,0,0.022460028,-0.188056293,0.47874406,2.48490665,3.310363389,0,2.813666237,3.459201063,4.443238891,4.0222914,0,0,0,0,0,2.70565733,0,0,0,0,4.11103292,0,8.776321456
a,off,one,12/07/2010,6.552507887,0.043773564,0,0,0,0,0,0,0,0,-0.188056293,0.42417687,3.377587516,3.3772153,0,4.03678969,4.44881921,4.892671553,4.443238891,4.67237987,0,0,0,0,0,2.70565733,0,0,0,4.200942896,0,8.644178203
a,off,one,12/14/2010,6.613384218,0.042464101,0,0,0,0,0,0.161547253,0,0.00781423,-0.188056293,0.41316914,3.813307032,3.624471685,0,4.248627438,3.918890132,4.900502723,4.892671553,6.190214724,0,0,0,0,0,0,2.70565733,0,0,4.172131362,0,9.099185323
a,off,one,12/21/2010,6.432940093,0.013694334,0,0,0,0,0,0.219902441,0,0,-0.195870523,0.34507546,4.130355,3.87823479,0,3.617774738,3.156658425,3.173431062,4.900502723,0,0,2.946656583,0,0,0,0,0,0,0,4.030644293,0,9.199582715
a,off,one,12/28/2010,6.489204931,0.019417901,0,0,0,0,0,0,0,0,-0.187244537,0.28951256,4.02570877,3.000632585,0,3.798225895,2.566777018,3.948194666,3.173431062,3.220676761,0,0,2.96054958,0,0,0,0,0,0,2.225516547,0,8.576593535
a,off,one,01/04/2011,6.514712691,0.002156566,0,0,0,0,0,0,0,0,-0.253426203,0.30571842,3.463232773,3.197493782,0,4.079365974,4.110967764,4.247839572,3.948194666,3.664721919,0,0,0,2.96054958,0,0,0,0,0,0.595675284,0.041907847,8.567696174
a,off,one,01/11/2011,6.406879986,0,0,0,0,0,0,0,0,0.070146032,-0.255799129,0.27397091,3.043092845,2.772313304,0,3.140813841,3.047188101,4.102023542,4.247839572,4.191599024,0,0,0,0,2.96054958,0,0,0,0,-0.028283846,-0.120360268,0
a,off,one,01/18/2011,6.570882962,0,0,0,0,0,0,0,0.103913735,0.059385609,-0.255799129,0.27870181,3.487986512,3.63506976,0,3.10914055,3.368527848,4.688511749,4.102023542,3.220676761,0,0,0,0,0,2.96054958,0,0,0,0,0,0
a,off,one,01/25/2011,6.56526497,0,0,0,0,0,0,0,0.04950296,0.021968816,-0.255799129,0.33285904,3.478775516,3.272852832,0,4.228775366,3.072092464,4.72995874,4.688511749,3.220676761,4.115633159,0,2.731856806,0,0,0,2.96054958,0,0,0,-0.225372533,0
a,off,one,02/01/2011,6.459904454,0,0,0,0,0,0,0,0.104901403,0.0531234,-0.255799129,0.3613867,3.792563565,3.802014013,0,3.470968008,3.495553796,4.617135907,4.72995874,3.664721919,4.115633159,0,0,2.731856806,0,0,0,0,0,0,0,0
a,off,one,02/08/2011,6.352629396,0,0,0,0,0,0,0,0,0,-0.255799129,0.27109697,3.815512105,3.112697446,4.420651344,3.411141701,3.080398078,4.319098462,4.617135907,4.191599024,0,0,1.128944202,0,2.731856806,0,0,0,0,0,0,0
a,off,one,02/15/2011,6.356107661,0,0,0,0,0,0,0,0,0,-0.255799129,0.20490231,4.16852396,2.988974086,4.230945357,3.433318415,2.970953619,4.383587495,4.319098462,3.220676761,0,0,0,1.128944202,0,2.731856806,0,0,0,0,0,0
a,off,one,02/22/2011,6.276643489,0,0,0,0,0,0,0,0,0.012285857,-0.255799129,0.13196704,4.202600881,2.988488212,3.714114652,3.942897935,3.472212339,4.164691456,4.383587495,3.220676761,0,0,0,0,1.128944202,0,2.731856806,0,0,0,0,0
a,off,one,03/01/2011,6.131226489,0,0,0,0,0,0,0,0,0,-0.255799129,0.12144023,3.73385282,3.024905354,0,3.834384809,3.863467898,4.332636231,4.164691456,3.664721919,0,0,0,0,0,1.128944202,0,0,0,0,0,0
a,off,one,03/08/2011,6.126869184,0,0,0,0,0,0,0,0,0,-0.255799129,0.08858738,3.964235877,2.877887077,0,2.710480693,3.412403893,4.766524032,4.332636231,5.027386864,0,0,0,0,0,0,1.128944202,0,0,0,0,0
a,off,one,03/15/2011,6.349138991,0,0,0,0,0,0,0,0,0,-0.255799129,0.13606102,3.94854778,3.876629101,0,3.960828678,2.488796987,4.29225181,4.766524032,3.220676761,0,0,0,0,0,0,0,0,0,0,0,0
a,off,one,03/22/2011,6.08221891,0,0,0,0,0,0,0,0,0.033049093,-0.255799129,0.05865151,4.063369758,3.382454658,0,3.673300181,2.630784334,3.865167239,4.29225181,3.220676761,0,0,0,0,0,0,0,0,0,0,0,0
a,off,two,01/01/2008,8.010691539,0,0,0,0,0,0,0,0,0,-0.051930361,0.69121543,3.456316681,4.532359014,0,0,4.162944014,3.544552512,0,0,0,0,0,0,0,0,0,0,3.978351878,2.487442298,2.841837914,0
a,off,two,01/08/2008,8.048788284,0.00751734,0,0,0,0,0,0,0,0,-0.051930361,0.63122073,3.380994674,4.557707594,0,3.602233841,4.324060835,3.367345092,3.544552512,0,0,0,0,0,0,0,0,0,0.718591155,2.884858458,2.77359267,0
a,off,two,01/15/2008,8.163656176,0,0,0,0,0,0,0,0,0.060514117,-0.051930361,0.68730887,3.62700405,4.64425696,2.34385733,3.906432674,4.133148346,3.658545381,3.367345092,0,0,0,0,0,0,0,0,0,3.077346519,2.093464925,2.587146421,0
a,off,two,01/22/2008,8.30498958,0.00885587,0,0,0,0,0,0,0.103913735,0.052474304,-0.051930361,0.72656252,3.269568939,4.592307515,2.70108521,3.901598642,4.565648169,3.890438957,3.658545381,0,0,0,3.743310919,0,0,0,0,0,2.153268597,5.167116889,4.650345609,0
a,off,two,01/29/2008,8.215006433,0.02387124,0,0,0,0,0,0,0.04950296,0.031023797,-0.051930361,0.75003015,1.568615918,4.631007773,0,3.945152682,4.723070168,3.651213977,3.890438957,0,0,0,3.052768339,3.743310919,0,0,0,0,4.278762729,3.314378411,2.642225614,0
a,off,two,02/05/2008,8.141481041,0.02562029,0,0,0,0,0,0,0.104901403,0.04079294,-0.051930361,0.66521858,0,4.726830079,0,3.7591355,4.502448369,4.125081287,3.651213977,0,0,0,0,3.052768339,3.743310919,0,0,0,2.544059058,3.501862495,2.872137942,0
a,off,two,02/12/2008,8.272315148,0.04916634,0,0,0,0,0,0,0,0.068140923,-0.051930361,0.66202267,0,4.741315649,0,3.522380779,4.49930339,3.801027275,4.125081287,0,0,0,0,0,3.052768339,3.743310919,0,0,3.045938346,3.886147913,2.338290375,0
a,off,two,02/19/2008,8.306225216,0.05317737,0,0,0,0,0,0,0,0.045344343,-0.051930361,1.15428881,0,4.701510588,0,3.775620915,4.605464693,2.533582732,3.801027275,0,0,0,2.534976626,0,0,3.052768339,3.743310919,0,3.076430349,5.494708867,3.922019819,0
a,off,two,02/26/2008,7.942006808,0.00418853,0,0,0,0,0,0,0,0,-0.051930361,0.55230114,2.292534757,4.877676756,0,4.130346354,5.006093438,4.32346433,2.533582732,0,0,0,0,2.534976626,0,0,3.052768339,0,3.937854369,4.329162647,1.978638005,0
a,off,two,03/04/2008,8.051340933,0,0,0,0,0,0,0,0,0.024963786,-0.051930361,0.45446703,2.923161581,4.938825907,0,3.811152749,5.204587126,3.265003343,4.32346433,0,0,0,0,0,2.534976626,0,0,0,0.765887869,4.513467289,2.838883607,0
a,off,two,03/11/2008,7.913521017,0,0,0,0,0,0,0,0,0.040471044,-0.051930361,0.42641096,0,4.821947935,0,3.562567916,5.142066779,4.263708474,3.265003343,0,0,0,0,0,0,2.534976626,0,0,0.886083451,4.958630919,1.978638005,0
a,off,two,03/18/2008,8.02125618,0,0,0,0,0,0,0,0,0.07683762,-0.051930361,0.37712688,0,4.856679842,4.08545293,3.450689309,4.229321389,0,4.263708474,0,0,0,0,0,0,0,2.534976626,0,3.196875737,4.97201282,-0.022488538,0
a,off,two,03/25/2008,7.781973234,0,0,0,0,0,0,0,0,0.043502091,-0.051930361,0.35119305,0,4.844088401,3.187020309,2.86213863,3.628902709,4.450472864,0,0,0,0,3.758198552,0,0,0,0,0,4.096810502,4.982315017,4.351368087,0
a,off,two,04/01/2008,7.978653729,0,0,0,0,0,0,0,0,0.049306371,-0.051930361,0.47467125,0,3.94494257,0,2.462304779,4.529824998,0,4.450472864,0,0,0,0,3.758198552,0,0,0,0,4.5591763,3.418338399,2.012636898,0
a,off,two,04/08/2008,8.058010801,0.02171086,0,0,0,0,0,0,0,0.030202238,-0.051930361,0.47704052,0,4.028728606,0,3.647523407,4.132437264,4.225887144,0,0,0,0,0,0,3.758198552,0,0,0,3.900980303,2.398853467,2.926369018,0
a,off,two,04/15/2008,7.789454566,0.01339611,0,0,0,0,0,0,0,0.028882264,-0.051930361,0.46453961,0,4.129616559,0,2.92510207,4.511049387,3.759771227,4.225887144,0,0,0,0,0,0,3.758198552,0,0,3.736051467,2.994829678,3.588444739,0
a,off,two,04/22/2008,8.047509511,0.04399618,0,0,0,0,0,0,0,0.03546684,-0.051930361,0.52663877,0,4.159566057,3.329901213,3.559880463,5.092931641,3.164809581,3.759771227,0,0,0,3.771896376,0,0,0,3.758198552,0,4.537423669,4.506987515,4.490636173,0
a,off,two,04/29/2008,8.020270473,0.06026059,0,0,0,0,0,0,0,0,-0.034915692,0.40119003,0,4.144487262,0,3.533676456,4.583639747,0,3.164809581,0,0,0,0,3.771896376,0,0,0,0,3.21262036,2.435515135,2.520039644,0
a,off,two,05/06/2008,8.027150107,0.04397358,0,0,0,0,0,0,0,0.068416953,-0.034915692,0.36418384,0,3.932497657,3.942405313,3.33461792,5.193063473,0,0,0,0,0,0,0,3.771896376,0,0,0,3.97433999,3.38752395,2.941682076,0
a,off,two,05/13/2008,7.875499292,0.01829927,0,0,0,0,0,0,0,0.065127786,-0.034915692,0.40415815,0,3.794322995,3.443401205,3.928380847,4.219867156,0,0,0,0,0,0,0,0,3.771896376,0,0,3.659304504,3.143420176,2.920782829,0
a,off,two,05/20/2008,7.928045601,0.01630557,0,0,0,0,0,0,0,0.045685248,-0.034915692,0.51281888,0,3.750867356,3.866358546,3.701304766,3.965819474,3.164809581,0,0,0,0,3.693649067,0,0,0,3.771896376,1,3.709811842,4.989758073,4.129933624,0
a,off,two,05/27/2008,7.853993087,0.00888926,0,0,0,0,0,0,0,0,-0.029506425,0.5179937,0,3.878426671,4.033558312,2.895257244,3.745724668,0,3.164809581,0,0,0,0.688115954,3.693649067,0,0,0,1,-2.657288419,4.307479483,4.096266655,0
a,off,two,06/03/2008,7.955425089,0,0,0,0,0,0,0,0,0.041114932,-0.029506425,0.4798406,0,3.802617133,4.76059803,3.481910997,4.535986926,2.965237486,0,0,0,0,0,0.688115954,3.693649067,0,0,1,-2.691189971,3.963522901,0,0
a,off,two,06/10/2008,7.854381211,0.00306496,0,0,0,0,0,0,0,0.008605056,-0.029506425,0.38346683,0,3.891908702,4.845583406,4.056590222,5.309912152,2.965237486,2.965237486,0,0,0,0,0,0.688115954,3.693649067,0,1,-2.944970491,4.361928682,3.769526103,0
a,off,two,06/17/2008,8.091321274,0.02633423,0,0,0,0,0,0,0,0.049339468,-0.029506425,0.42794813,0,4.046166565,4.708727418,2.609932637,4.926243016,0,2.965237486,0,0,0,0,0,0,0.688115954,3.693649067,1,-3.062753527,4.002038556,2.452706524,0
a,off,two,06/24/2008,7.78113851,0.03562206,0,0,0,0,0,0,0,0.00152062,-0.029506425,0.41299429,0,3.682731109,3.981641521,3.061933151,0,0,0,0,0,0,3.424350746,0,0,0,0.688115954,0,2.704785913,4.236282446,3.905181732,0
a,off,two,07/01/2008,8.073402969,0.02931178,0,0,0,0,0,0,0,0.166624912,-0.029506425,0.34963076,0,3.962575605,2.198898017,0,4.384317372,0,0,0,0,0,0,3.424350746,0,0,0,0,4.027968934,0,2.311656918,0
a,off,two,07/08/2008,8.105911198,0.05017063,0,0,0,0,0,0,0,0.08718997,-0.029506425,0.44582927,0,4.176263557,0,3.331771847,4.080452344,0,0,0,0,0,0,0,3.424350746,0,0,0,2.4617029,1.530339997,3.220583374,0
a,off,two,07/15/2008,7.899153483,0.06484903,0,0,0,0,0,0,0,0,-0.026367283,0.58831236,0,4.09252303,2.391388799,2.991441466,3.678357124,0,0,0,0,0,0,0,0,3.424350746,0,0,3.354387169,2.201084008,4.17250963,0
a,off,two,07/22/2008,10.40816431,0.04736774,0,0,0,0.146789167,0,0,0,0.699765523,-0.026367283,0.53536356,0,4.228449435,0,3.362050349,1.160654233,1.990402793,0,0,0,0,3.424349108,0,0,0,3.424350746,0,3.815650178,4.920698216,4.080995485,0
a,off,two,07/29/2008,10.99527662,0.00012448,0,0,0,0.151588382,0,0,0,0.729598388,-0.026367283,0.58313035,0,3.970984938,0,1.346546476,1.241494046,0,1.990402793,0,0,0,0,3.424349108,0,0,0,0,4.152192291,2.532340633,3.560177279,0
a,off,two,08/05/2008,8.007367068,0,0,0,0,0.174866965,0,0,0,0.041340633,-0.026367283,0.57242351,0,4.104472984,0,4.355303629,0.277779147,0.868411977,0,0,0,0,0,0,3.424349108,0,0,0,3.695428082,2.43793067,3.966432339,0
